"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110017152793","ICIS","600046118","ENFORCEMENT/COMPLIANCE ACTIVITY","541690","PRIMARY","OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES."
"110017153426","AIR","SC00016800035","AIR - NOT APPLICABLE","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017153426","RCRAINFO","SCR000775460","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017153426","AIRS/AFS","4506900035","AIR MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017154951","AIR","SC00099001006","AIR - NOT APPLICABLE","212399","PRIMARY","ALL OTHER NONMETALLIC MINERAL MINING."
"110017154951","AIR","SC00099000243","AIR MINOR","212399","PRIMARY","ALL OTHER NONMETALLIC MINERAL MINING."
"110017154951","AIRS/AFS","4501390243","AIR SYNTHETIC MINOR","212399","PRIMARY","ALL OTHER NONMETALLIC MINERAL MINING."
"110017156441","ICIS","2600001840","ENFORCEMENT/COMPLIANCE ACTIVITY","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017156593","RCRAINFO","SCD981750870","UNSPECIFIED UNIVERSE","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110017158038","RCRAINFO","SCD065052011","LQG","332999","SECONDARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110017158038","RCRAINFO","SCD065052011","LQG","326111","SECONDARY","UNSUPPORTED PLASTICS BAG MANUFACTURING."
"110017158038","AIRS/AFS","4504500039","AIR MAJOR","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110017158038","TRIS","29602MCHLN1401A","TRI REPORTER","332999","UNKNOWN","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110017158038","TRIS","29602MCHLN1401A","TRI REPORTER","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110017158038","RCRAINFO","SCD065052011","LQG","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110017159484","RCRAINFO","SCR000790022","VSQG","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110017159590","EIS","9204411","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110017160800","AIRS/AFS","4504500369","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017160828","AIRS/AFS","4504500372","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017160846","SC-EFIS","SC0000092292","STATE MASTER","327992","UNKNOWN","GROUND OR TREATED MINERAL AND EARTH MANUFACTURING."
"110017160999","AIRS/AFS","4501900336","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017161006","AIRS/AFS","4507100041","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017161042","AIRS/AFS","4506300137","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017161284","AIRS/AFS","4504700123","AIR SYNTHETIC MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017161284","AIR","SC00012400123","AIR SYNTHETIC MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017161916","SC-EFIS","SC0000054809","STATE MASTER","325991","UNKNOWN","CUSTOM COMPOUNDING OF PURCHASED RESINS."
"110017162194","RCRAINFO","SCR000761775","VSQG","423730","PRIMARY","WARM AIR HEATING AND AIR-CONDITIONING EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS."
"110017162194","TRIS","29115LLDRN355MI","TRI REPORTER","333415","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING."
"110017162194","AIRS/AFS","4507500103","AIR MINOR","333415","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING."
"110017162194","AIR","SC00018600103","AIR SYNTHETIC MINOR","333415","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING."
"110017162194","SC-EFIS","SC0000028771","STATE MASTER","333415","UNKNOWN","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING."
"110017163166","SC-EFIS","SC0000027818","STATE MASTER","561210","UNKNOWN","FACILITIES SUPPORT SERVICES."
"110017165672","ICIS","1800059588","ENFORCEMENT/COMPLIANCE ACTIVITY","611110","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110017166190","AIRS/AFS","4503900029","AIR MINOR","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110017166190","SC-EFIS","SC0000183811","STATE MASTER","332812","UNKNOWN","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110017167689","AIRS/AFS","4507900207","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017167741","EIS","3426611","AIR SYNTHETIC MINOR","22133","PRIMARY","STEAM AND AIR-CONDITIONING SUPPLY "
"110017167741","AIR","SC00019000162","AIR SYNTHETIC MINOR","921190","PRIMARY","OTHER GENERAL GOVERNMENT SUPPORT."
"110017167741","AIRS/AFS","4507900162","AIR SYNTHETIC MINOR","921190","PRIMARY","OTHER GENERAL GOVERNMENT SUPPORT."
"110017169017","SC-EFIS","SC0000038023","STATE MASTER","221320","UNKNOWN","SEWAGE TREATMENT FACILITIES."
"110017170540","AIR","SC00020600274","AIR - NOT APPLICABLE","111998","PRIMARY","ALL OTHER MISCELLANEOUS CROP FARMING."
"110017170540","AIRS/AFS","4508300274","AIR MINOR","111998","PRIMARY","ALL OTHER MISCELLANEOUS CROP FARMING."
"110017174216","RCRAINFO","SCR000768747","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110017175787","RCRAINFO","SCR000766519","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017177605","RCRAINFO","SCR000773333","VSQG","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017178659","TRIS","29150BLMNT303EL","TRI REPORTER","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110017182804","AIR","SC00099000254","AIR - NOT APPLICABLE","237310","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION."
"110017182804","EIS","6578811","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017182804","AIRS/AFS","4508590254","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017182804","AIR","SC00099000254","AIR - NOT APPLICABLE","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017184759","AIRS/AFS","4507100021","AIR SYNTHETIC MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110017184759","AIR","SC00017800021","AIR SYNTHETIC MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110017184759","OSHA-OIS","317492346","OSHA ESTABLISHMENT","311615","PRIMARY","POULTRY PROCESSING."
"110017184759","OSHA-OIS","317891554","OSHA ESTABLISHMENT","311615","PRIMARY","POULTRY PROCESSING."
"110017184759","RMP","100000039567","RMP REPORTER","311615","UNKNOWN","POULTRY PROCESSING."
"110017184759","SC-EFIS","SC0000185539","STATE MASTER","221111","UNKNOWN","HYDROELECTRIC POWER GENERATION."
"110017184759","RCRAINFO","SCD005212683","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017184759","TRIS","29108LSRCHLOUIS","TRI REPORTER","311615","PRIMARY","POULTRY PROCESSING."
"110017186258","OSHA-OIS","317006575","OSHA ESTABLISHMENT","314121","PRIMARY","CURTAIN AND DRAPERY MILLS."
"110017187382","RCRAINFO","SCR000074617","VSQG","492110","PRIMARY","COURIERS."
"110017189488","AIRS/AFS","4500700002","AIR MINOR","313111","PRIMARY","YARN SPINNING MILLS."
"110017193302","AIRS/AFS","4504500180","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110017193384","AIRS/AFS","4508300114","AIR MINOR","311119","PRIMARY","OTHER ANIMAL FOOD MANUFACTURING."
"110017193801","ICIS","1400022153","ENFORCEMENT/COMPLIANCE ACTIVITY","424710","SECONDARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017194221","AIRS/AFS","4507900087","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110017194221","AIR","SC00019000087","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110017194775","ICIS","2600001824","FORMAL ENFORCEMENT ACTION","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017194775","ICIS","2600001824","ENFORCEMENT/COMPLIANCE ACTIVITY","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017194935","AIRS/AFS","4577700033","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017195186","AIR","SC00024400038","AIR MINOR","336120","PRIMARY","HEAVY DUTY TRUCK MANUFACTURING."
"110017195186","AIR","SC00024400038","AIR MINOR","313320","PRIMARY","FABRIC COATING MILLS."
"110017195186","AIRS/AFS","4509100038","AIR MINOR","313320","PRIMARY","FABRIC COATING MILLS."
"110017196176","ICIS","2600014194","FORMAL ENFORCEMENT ACTION","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017196176","ICIS","2600014194","ENFORCEMENT/COMPLIANCE ACTIVITY","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017197451","NPDES","SC0025691","POTW","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017197451","NPDES","SC0025691","NPDES PRETREATMENT PROGRAM","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017197451","NPDES","SC0025691","ICIS-NPDES NON-MAJOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017198655","RCRAINFO","SC0000110395","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017198799","RCRAINFO","SCR000777094","SQG","484110","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL."
"110017199690","ICIS","2600001829","ENFORCEMENT/COMPLIANCE ACTIVITY","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017199976","RCRAINFO","SC0211800008","VSQG","811198","SECONDARY","ALL OTHER AUTOMOTIVE REPAIR AND MAINTENANCE."
"110017199976","RCRAINFO","SC0211800008","VSQG","928110","PRIMARY","NATIONAL SECURITY."
"110017199976","RCRAINFO","SC0211800008","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017200795","RCRAINFO","SCR000777029","VSQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110017201222","ICIS","2200003406","ENFORCEMENT/COMPLIANCE ACTIVITY","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017202445","AIRS/AFS","4507900220","AIR MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017202445","SC-EFIS","SC0000037990","STATE MASTER","324121","UNKNOWN","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017202445","TRIS","29205SCNCX2700W","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017202999","NPDES","SCG731210","ICIS-NPDES NON-MAJOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110017203042","AIRS/AFS","4500300126","AIR MINOR","325221","PRIMARY","CELLULOSIC ORGANIC FIBER MANUFACTURING."
"110017203042","TRIS","29841CBRDC131RA","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110017203042","RCRAINFO","SCR000769414","SQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110017203042","RCRAINFO","SCR000763706","UNSPECIFIED UNIVERSE","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110017203523","AIRS/AFS","4501900246","AIR MAJOR","324122","PRIMARY","ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING."
"110017203523","AIRS/AFS","4501900245","AIR SYNTHETIC MINOR","327992","PRIMARY","GROUND OR TREATED MINERAL AND EARTH MANUFACTURING."
"110017203523","SC-EFIS","SC0000095196","STATE MASTER","313230","UNKNOWN","NONWOVEN FABRIC MILLS."
"110017203523","AIRS/AFS","4501900026","AIR MAJOR","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110017203523","SC-EFIS","SC0000095196","STATE MASTER","324122","UNKNOWN","ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING."
"110017203523","TRIS","29405GSRFN2900B","TRI REPORTER","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110017203523","SC-EFIS","SC0000095196","STATE MASTER","327992","UNKNOWN","GROUND OR TREATED MINERAL AND EARTH MANUFACTURING."
"110017203523","EIS","8305911","HAZARDOUS AIR POLLUTANT MAJOR","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110017203523","AIR","SC00005600026","AIR MAJOR","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110017203523","EIS","4120711","AIR SYNTHETIC MINOR","324122","PRIMARY","ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING."
"110017203523","SC-EFIS","SC0000000995","STATE MASTER","327212","UNKNOWN","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110017203854","SC-EFIS","SC0000103565","STATE MASTER","336612","UNKNOWN","BOAT BUILDING."
"110017204372","ICIS","2200009193","ENFORCEMENT/COMPLIANCE ACTIVITY","424710","SECONDARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017205157","EIS","4525911","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017205157","RCRAINFO","SCD030110795","UNSPECIFIED UNIVERSE","325192","PRIMARY","CYCLIC CRUDE AND INTERMEDIATE MANUFACTURING."
"110017205157","AIRS/AFS","4505190171","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017205157","AIR","SC00099000171","AIR SYNTHETIC MINOR","237310","PRIMARY","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION."
"110017205157","AIR","SC00099000171","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017205184","EIS","3796211","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110017277980","RCRAINFO","SCR000765313","SQG","441110","PRIMARY","NEW CAR DEALERS."
"110017277980","AIRS/AFS","4506300160","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017277999","RCRAINFO","SCR000765347","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017278006","RCRAINFO","SCR000765354","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017287960","RCRAINFO","SCD077994499","UNSPECIFIED UNIVERSE","31321","PRIMARY","BROADWOVEN FABRIC MILLS"
"110017289281","AIRS/AFS","4501100033","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017289281","SC-EFIS","SC0000162743","STATE MASTER","421930","UNKNOWN","RECYCLABLE MATERIAL WHOLESALERS."
"110017290064","SC-EFIS","SC0000162612","STATE MASTER","622110","UNKNOWN","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017290803","AIR","SC00015600082","AIR MINOR","481211","PRIMARY","NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION."
"110017290803","AIR","SC00015600082","AIR MINOR","488190","PRIMARY","OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION."
"110017290803","EIS","3793111","AIR MINOR","481211","PRIMARY","NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION."
"110017291036","RCRAINFO","SCR000776849","UNSPECIFIED UNIVERSE","562910","PRIMARY","REMEDIATION SERVICES."
"110017291330","AIRS/AFS","4506300055","AIR SYNTHETIC MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017291330","EIS","3778811","AIR SYNTHETIC MINOR","62211","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110017291330","AIR","SC00015600055","AIR SYNTHETIC MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017291330","RCRAINFO","SCR000000430","LQG","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017291330","SC-EFIS","SC0000076579","STATE MASTER","622110","UNKNOWN","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017292357","RCRAINFO","SCR000771048","VSQG","45299","PRIMARY","ALL OTHER GENERAL MERCHANDISE STORES"
"110017292525","AIRS/AFS","4506300151","AIR MINOR","323113","PRIMARY","COMMERCIAL SCREEN PRINTING."
"110017292525","RCRAINFO","SCR000002295","UNSPECIFIED UNIVERSE","339950","PRIMARY","SIGN MANUFACTURING."
"110017292525","SC-EFIS","SC0000076402","STATE MASTER","339950","UNKNOWN","SIGN MANUFACTURING."
"110017292909","SC-EFIS","SC0000076392","STATE MASTER","325120","UNKNOWN","INDUSTRIAL GAS MANUFACTURING."
"110017293640","ICIS","600020243","ENFORCEMENT/COMPLIANCE ACTIVITY","424710","SECONDARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","ICIS","3000033845","ENFORCEMENT/COMPLIANCE ACTIVITY","424710","SECONDARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","RCRAINFO","SCD000610006","SQG","424710","SECONDARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","AIRS/AFS","4508300328","AIR MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","EIS","2841411","AIR SYNTHETIC MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","RCRAINFO","SCD000610006","SQG","493190","PRIMARY","OTHER WAREHOUSING AND STORAGE."
"110017293640","AIR","SC00020600134","AIR SYNTHETIC MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","AIRS/AFS","4508300134","AIR SYNTHETIC MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","TRIS","2930WBPPRD68DEL","TRI REPORTER","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110017293640","AIR","SC00020600134","AIR SYNTHETIC MINOR","493190","PRIMARY","OTHER WAREHOUSING AND STORAGE."
"110017300482","SC-EFIS","SC0000164032","STATE MASTER","325611","UNKNOWN","SOAP AND OTHER DETERGENT MANUFACTURING."
"110017300482","SC-EFIS","SC0000164032","STATE MASTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110017300838","SC-EFIS","SC0000189139","STATE MASTER","622110","UNKNOWN","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017300838","AIR","SC00012000426","AIR - NOT APPLICABLE","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017300838","AIRS/AFS","4504500426","AIR MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017301551","NPDES","SC0030783","POTW","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017301551","NPDES","SC0030783","ICIS-NPDES MAJOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017301551","AIRS/AFS","4506500015","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110017304406","RCRAINFO","SCR000772525","VSQG","621512","PRIMARY","DIAGNOSTIC IMAGING CENTERS."
"110017307234","AIR","SC00005600266","AIR - NOT APPLICABLE","611210","PRIMARY","JUNIOR COLLEGES."
"110017307234","RCRAINFO","SCD982114753","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017307234","AIR","SC00005600266","AIR - NOT APPLICABLE","611519","PRIMARY","OTHER TECHNICAL AND TRADE SCHOOLS."
"110017307234","AIRS/AFS","4501900266","AIR MINOR","611210","PRIMARY","JUNIOR COLLEGES."
"110017307822","AIR","SC00018600073","AIR SYNTHETIC MINOR","221122","PRIMARY","ELECTRIC POWER DISTRIBUTION."
"110017307822","AIRS/AFS","4507500073","AIR SYNTHETIC MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110017311504","SC-EFIS","SC0000178395","STATE MASTER","212322","UNKNOWN","INDUSTRIAL SAND MINING."
"110017313076","RMP","100000035124","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110017313860","RCRAINFO","SCD056815640","UNSPECIFIED UNIVERSE","114111","PRIMARY","FINFISH FISHING."
"110017314280","AIRS/AFS","4503900025","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017314315","SC-EFIS","SC0000054996","STATE MASTER","327320","UNKNOWN","READY-MIX CONCRETE MANUFACTURING."
"110017314413","EIS","2953011","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110017315118","AIRS/AFS","4505100094","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017315127","AIRS/AFS","4505100095","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110017315939","AIR","SC00020600073","AIR - NOT APPLICABLE","333131","PRIMARY","MINING MACHINERY AND EQUIPMENT MANUFACTURING."
"110017315939","RCRAINFO","SCR000003715","VSQG","238290","SECONDARY","OTHER BUILDING EQUIPMENT CONTRACTORS."
"110017315939","RCRAINFO","SCR000003715","VSQG","423830","PRIMARY","INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS."
"110017315939","RCRAINFO","SCD003344413","UNSPECIFIED UNIVERSE","333131","PRIMARY","MINING MACHINERY AND EQUIPMENT MANUFACTURING."
"110017315939","OSHA-OIS","317889251","OSHA ESTABLISHMENT","333131","PRIMARY","MINING MACHINERY AND EQUIPMENT MANUFACTURING."
"110017315939","RCRAINFO","SCR000003715","VSQG","423930","SECONDARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS."
"110017315939","AIRS/AFS","4508300073","AIR MINOR","333131","PRIMARY","MINING MACHINERY AND EQUIPMENT MANUFACTURING."
"110017317027","SC-EFIS","SC0000105033","STATE MASTER","333120","UNKNOWN","CONSTRUCTION MACHINERY MANUFACTURING."
"110017317189","NPDES","SCG730566","ICIS-NPDES NON-MAJOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110017318570","ICIS","8029130","ENFORCEMENT/COMPLIANCE ACTIVITY","238990","SECONDARY","ALL OTHER SPECIALTY TRADE CONTRACTORS."
"110017318678","AIRS/AFS","4503900027","AIR SYNTHETIC MINOR","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110017320371","AIRS/AFS","4501900027","AIR MINOR","488310","PRIMARY","PORT AND HARBOR OPERATIONS."
"110017320371","RCRAINFO","SCD106262140","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110017320371","SC-EFIS","SC0000035036","STATE MASTER","488310","UNKNOWN","PORT AND HARBOR OPERATIONS."
"110017320629","RCRAINFO","SCR000788711","UNSPECIFIED UNIVERSE","447110","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES."
"110017321496","AIRS/AFS","4504500419","AIR MINOR","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110017323993","RCRAINFO","SCR000769869","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110017324992","RCRAINFO","SCD987581246","VSQG","441110","PRIMARY","NEW CAR DEALERS."
"110017326320","AIR","SC00018800004","AIR SYNTHETIC MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110017326320","AIRS/AFS","4507700004","AIR SYNTHETIC MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110017326320","NPDES","SCG730065","ICIS-NPDES NON-MAJOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110017326339","AIR","SC00019000050","AIR MINOR","325998","PRIMARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110017326339","OSHA-OIS","316623875","OSHA ESTABLISHMENT","325188","PRIMARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110017326339","AIRS/AFS","4507900050","AIR MINOR","211112","PRIMARY","NATURAL GAS LIQUID EXTRACTION."
"110017326339","EIS","3118811","AIR MINOR","3251","PRIMARY","BASIC CHEMICAL MANUFACTURING"
"110017326339","AIR","SC00019000050","AIR MINOR","211112","PRIMARY","NATURAL GAS LIQUID EXTRACTION."
"110017326339","RMP","100000088479","RMP REPORTER","32518","UNKNOWN","OTHER BASIC INORGANIC CHEMICAL MANUFACTURING"
"110017326623","AIRS/AFS","4503500046","AIR MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017326623","RCRAINFO","SCR000773283","SQG","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110017326785","RCRAINFO","SCR000771261","UNSPECIFIED UNIVERSE","339999","PRIMARY","ALL OTHER MISCELLANEOUS MANUFACTURING."
"110017326829","RCRAINFO","SCR000789313","VSQG","621111","PRIMARY","OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS)."
"110017326963","RCRAINFO","SCD003358389","TSD","325998","SECONDARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110017326963","AIRS/AFS","4501900011","AIR MAJOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","EIS","3965211","HAZARDOUS AIR POLLUTANT MAJOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","AIR","SC00005600011","AIR MAJOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","RCRAINFO","SCD003358389","LQG","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","TRIS","29415LBRGH2151K","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","RCRAINFO","SCD003358389","TSD","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110017326963","AIR","SC00005600011","AIR MAJOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110017326963","RCRAINFO","SCD003358389","LQG","325998","SECONDARY","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
